time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0821543076727,0.113150781511,11.6347394765,0.0823795516831,0.040287599271,0.0,-0.2419208123,0.396608103933,2.47928513827,0.0949636067789,0.0215179034286,0.0,419.4743853183124,419.98098467512443,421.4552545312965,421.3526633897471
1.3800000000000008,-0.0976328112118,0.13892433112,11.7894907776,0.0885599424092,0.0415737478091,0.0,-0.274162416753,0.463164978195,2.67856106155,0.115549647554,0.0212711281911,0.0,474.4901406736521,474.4711665793015,473.07895727490853,474.6696740424151
1.4400000000000008,-0.114966805264,0.168606153376,11.9535723626,0.0951417750367,0.0428257237492,0.0,-0.303758344157,0.526904297457,2.7904666487,0.0942098905618,0.020044069069,0.0,449.5486003301516,449.4491461565291,448.9396222723262,447.21509132097265
1.5000000000000009,-0.13403929792,0.202102930036,12.1228838513,0.100468119449,0.0439157089693,0.0,-0.332096738168,0.590165347018,2.85301579064,0.0747510011421,0.0141188282924,0.0,434.1087496827122,433.61121295045444,434.70692055306955,433.0798964778199
1.560000000000001,-0.154877639347,0.239596755074,12.2969477483,0.104744668606,0.044998078068,0.0,-0.362603892172,0.660040206695,2.94879496061,0.063221943831,0.0249099326095,0.0,445.57581513666383,446.45708119728124,444.41553473176407,443.4734114897664
1.620000000000001,-0.177663137827,0.281580244337,12.4787621155,0.108712239766,0.0460983424874,0.0,-0.397044577529,0.739784559664,3.11116911976,0.0713776938275,3.9896891286e-05,0.0,467.09418584939715,465.1505695623018,465.9030763653203,466.54330783218177
1.680000000000001,-0.20241154301,0.328144619242,12.6676401772,0.112829263322,0.0469381437763,0.0,-0.42794435084,0.812739148785,3.18448406165,0.0624319971909,0.0329077001013,0.0,437.0903272911167,439.82101136585436,441.18450308814613,440.44883644538464
1.740000000000001,-0.229051396904,0.379198869515,12.8612019575,0.117346682322,0.0488994726364,0.0,-0.460237095543,0.889445869067,3.26724650347,0.0931382819443,0.0322474980333,0.0,444.46336763256494,444.4096615880371,440.8232750646008,443.3576424592113
1.8000000000000012,-0.257725251561,0.435083502724,13.0608382205,0.122904325429,0.0513226347754,0.0,-0.495774802533,0.973900695524,3.38681844537,0.0915862760224,0.0530525077847,0.0,454.95130686972504,456.6148791539526,455.3109121503788,455.1937396975223
1.8600000000000012,-0.288498374837,0.495935054432,13.265899999,0.128551218133,0.0552561504353,0.0,-0.530338328856,1.05497744419,3.44825411472,0.0987418403477,0.0830584081039,0.0,436.69092484911135,439.18987871715996,438.2080594028206,438.8101140372015
1.9200000000000013,-0.321696014055,0.56237543473,13.4793463933,0.135023969936,0.060092149338,0.0,-0.576800310539,1.16033115618,3.66574384735,0.121735122894,0.0751674916436,0.0,487.06059738224184,486.47466778633367,485.40489228406284,487.136279283317
